Source,Target,Type,Label,timeset,Weight,Source_modularity_class,Target_modularity_class,Same_modularity_class
6740011,21687833,Undirected,,,188,19,19,1
6747071,38696393,Undirected,,,221,32,32,1
6751207,308420,Undirected,,,138,41,41,1
6751348,48003390,Undirected,,,168,39,39,1
6753899,10306166,Undirected,,,132,47,47,1
6763103,76955807,Undirected,,,190,20,20,1
6766700,40460067,Undirected,,,213,22,22,1
6781074,6355095,Undirected,,,144,24,24,1
6781131,48003390,Undirected,,,176,39,39,1
6784685,56851455,Undirected,,,196,50,50,1
6784748,54215887,Undirected,,,212,38,38,1
6785061,48133227,Undirected,,,156,20,20,1
6792135,49871556,Undirected,,,181,48,48,1
6793035,48133227,Undirected,,,189,20,20,1
6803140,78696670,Undirected,,,137,15,15,1
6804655,28338666,Undirected,,,172,40,40,1
6805958,59077631,Undirected,,,219,12,12,1
6808323,6122521,Undirected,,,181,14,14,1
6827849,8237884,Undirected,,,173,11,11,1
6829580,49871556,Undirected,,,173,48,48,1
6830872,9369133,Undirected,,,191,50,50,1
6834162,59788546,Undirected,,,220,46,46,1
6844416,57637611,Undirected,,,232,45,45,1
6851379,35506982,Undirected,,,218,15,15,1
6861988,23221746,Undirected,,,161,23,23,1
6864577,48133227,Undirected,,,139,20,20,1
6865151,42945038,Undirected,,,183,45,45,1
6892035,16118424,Undirected,,,206,16,16,1
6893944,59562150,Undirected,,,139,49,49,1
6895616,19718901,Undirected,,,162,37,37,1
6896947,35571696,Undirected,,,144,20,20,1
6897489,14931971,Undirected,,,155,33,33,1
6899707,59530695,Undirected,,,171,41,41,1
6903447,72968425,Undirected,,,186,19,19,1
6904977,21030081,Undirected,,,126,20,20,1
6907073,34601057,Undirected,,,174,22,22,1
6910479,38564422,Undirected,,,151,22,22,1
6911938,64420050,Undirected,,,122,45,45,1
6912322,76511598,Undirected,,,138,29,29,1
6913626,44761069,Undirected,,,176,32,32,1
6922674,59695877,Undirected,,,230,38,38,1
6930295,72141637,Undirected,,,138,29,29,1
6931557,14931971,Undirected,,,205,33,33,1
6939583,38946479,Undirected,,,157,46,46,1
6941830,76511598,Undirected,,,156,29,29,1
6946157,24018703,Undirected,,,121,11,11,1
6965474,44518710,Undirected,,,150,19,19,1
6972197,6318436,Undirected,,,223,41,41,1
6973631,29620016,Undirected,,,187,23,23,1
6973677,28567967,Undirected,,,132,22,22,1
6982623,60144961,Undirected,,,205,41,41,1
6989846,34565934,Undirected,,,132,23,23,1
6992934,59562150,Undirected,,,124,49,49,1
6996682,44319907,Undirected,,,172,20,20,1
7001028,38696393,Undirected,,,149,32,32,1
7002480,2487608,Undirected,,,165,45,45,1
7007266,15792952,Undirected,,,186,20,20,1
7010133,45284375,Undirected,,,126,10,10,1
7011139,75169488,Undirected,,,162,23,23,1
7012207,48103367,Undirected,,,148,35,35,1
7020473,33058342,Undirected,,,225,48,48,1
7029250,45735047,Undirected,,,181,35,35,1
7032895,22470762,Undirected,,,150,11,11,1
7036158,40892309,Undirected,,,203,30,30,1
7042098,50396974,Undirected,,,209,7,7,1
7048597,68113736,Undirected,,,226,36,36,1
7049712,75581903,Undirected,,,206,47,47,1
7062811,28338666,Undirected,,,145,40,40,1
7066184,12547762,Undirected,,,195,32,32,1
7066716,45735047,Undirected,,,186,35,35,1
7068418,49306522,Undirected,,,201,26,26,1
7069779,29390305,Undirected,,,156,45,45,1
7071645,29390305,Undirected,,,193,45,45,1
7072796,18705892,Undirected,,,155,33,33,1
7077262,74088283,Undirected,,,140,11,11,1
7079665,55184434,Undirected,,,212,40,40,1
7080390,30406198,Undirected,,,190,49,49,1
7081013,65631712,Undirected,,,179,37,37,1
7082212,48133227,Undirected,,,127,20,20,1
7085536,24028771,Undirected,,,217,33,33,1
7087271,49871556,Undirected,,,150,48,48,1
7094613,71759115,Undirected,,,143,36,36,1
7100991,53409491,Undirected,,,230,31,31,1
7110911,6181056,Undirected,,,152,7,7,1
7111469,3201828,Undirected,,,160,49,49,1
7112583,37756087,Undirected,,,141,51,51,1
7113223,48133227,Undirected,,,179,20,20,1
7115175,59265753,Undirected,,,238,31,31,1
7118053,69106222,Undirected,,,130,41,41,1
7131073,43669479,Undirected,,,120,21,21,1
7131955,31714294,Undirected,,,172,35,35,1
7132459,1237604,Undirected,,,147,19,19,1
7134331,48133227,Undirected,,,130,20,20,1
7154807,31175973,Undirected,,,158,38,38,1
7156269,9517203,Undirected,,,218,45,45,1
7157166,30406198,Undirected,,,235,49,49,1
7163477,45306223,Undirected,,,214,45,45,1
7166290,4682454,Undirected,,,158,15,15,1
7166582,3962953,Undirected,,,184,34,34,1
7167203,33352161,Undirected,,,206,22,22,1
7181100,31612136,Undirected,,,142,43,43,1
7181992,27697770,Undirected,,,131,21,21,1
7186749,57728641,Undirected,,,183,1,1,1
7198314,16607268,Undirected,,,178,41,41,1
7201194,6913626,Undirected,,,134,32,32,1
7218333,4807951,Undirected,,,150,21,21,1
7221552,10306166,Undirected,,,208,47,47,1
7222911,50821237,Undirected,,,167,20,20,1
7242530,72335847,Undirected,,,141,41,41,1
7247401,9517203,Undirected,,,163,45,45,1
7249878,45735047,Undirected,,,156,35,35,1
7251336,45808481,Undirected,,,179,49,49,1
7251367,29390305,Undirected,,,201,45,45,1
7258657,74800177,Undirected,,,155,41,41,1
7259149,39967710,Undirected,,,144,21,21,1
7261332,681584,Undirected,,,202,8,8,1
7264090,47440110,Undirected,,,136,7,7,1
7267905,59537950,Undirected,,,156,26,26,1
7284794,63756195,Undirected,,,175,52,52,1
7291869,6181056,Undirected,,,153,7,7,1
7301618,32239271,Undirected,,,152,30,30,1
7306070,78806595,Undirected,,,151,47,47,1
7318568,62350431,Undirected,,,203,17,17,1
7320351,2908424,Undirected,,,196,46,46,1
7320536,22230693,Undirected,,,160,14,14,1
7320992,47540819,Undirected,,,199,35,35,1
7326368,22470762,Undirected,,,188,11,11,1
7332773,29390305,Undirected,,,193,45,45,1
7334861,38727961,Undirected,,,128,23,23,1
7336998,71628732,Undirected,,,159,46,46,1
7338932,61537757,Undirected,,,141,21,21,1
7341973,67058928,Undirected,,,175,20,20,1
7349661,207616,Undirected,,,148,11,11,1
7353458,57919722,Undirected,,,179,29,29,1
7355604,49145455,Undirected,,,236,22,22,1
7364023,48133227,Undirected,,,184,20,20,1
7366534,48133227,Undirected,,,185,20,20,1
7373035,71384117,Undirected,,,159,19,19,1
7378490,75734983,Undirected,,,184,32,32,1
7384485,53769141,Undirected,,,127,32,32,1
7388132,49932328,Undirected,,,194,3,3,1
7392054,22541364,Undirected,,,167,41,41,1
7395120,38696393,Undirected,,,214,32,32,1
7395742,55668790,Undirected,,,161,25,25,1
7405514,53379048,Undirected,,,102,20,20,1
7417590,48133227,Undirected,,,123,20,20,1
7420002,70122756,Undirected,,,214,50,50,1
7422517,46228979,Undirected,,,206,22,22,1
7426851,18864505,Undirected,,,159,14,14,1
7436468,2980091,Undirected,,,158,22,22,1
7441262,24578927,Undirected,,,228,32,32,1
7447015,65447981,Undirected,,,173,4,4,1
7449389,12860568,Undirected,,,168,11,11,1
7450682,71384117,Undirected,,,168,19,19,1
7465544,31714294,Undirected,,,146,35,35,1
7465814,53409491,Undirected,,,167,31,31,1
7473743,77487307,Undirected,,,182,36,36,1
7474783,46210967,Undirected,,,135,11,11,1
7475222,50951023,Undirected,,,213,3,3,1
7478797,10306166,Undirected,,,234,47,47,1
7480828,36137742,Undirected,,,154,35,35,1
7498839,55668790,Undirected,,,183,25,25,1
7499850,49871556,Undirected,,,229,48,48,1
7507304,35506982,Undirected,,,161,15,15,1
7511877,8141615,Undirected,,,183,51,51,1
7512477,53593015,Undirected,,,150,47,47,1
7512991,49871556,Undirected,,,143,48,48,1
7514544,24817446,Undirected,,,157,16,16,1
7526393,77487307,Undirected,,,164,36,36,1
7533579,29390305,Undirected,,,173,45,45,1
7535920,62128107,Undirected,,,129,41,41,1
7537666,35918812,Undirected,,,206,47,47,1
7538328,29390305,Undirected,,,121,45,45,1
7549532,9517203,Undirected,,,237,45,45,1
7551219,29390305,Undirected,,,171,45,45,1
7553088,35571696,Undirected,,,188,20,20,1
7559368,21060995,Undirected,,,124,20,20,1
7562550,3962162,Undirected,,,120,20,20,1
7565999,52296987,Undirected,,,158,52,52,1
7566477,30341292,Undirected,,,127,20,20,1
7575148,24094047,Undirected,,,193,23,23,1
7578538,67058928,Undirected,,,212,20,20,1
7579229,49871556,Undirected,,,180,48,48,1
7583361,26476296,Undirected,,,162,37,37,1
7595785,75169488,Undirected,,,201,23,23,1
7597161,2980091,Undirected,,,117,22,22,1
7601946,41418631,Undirected,,,139,20,20,1
7604085,29390305,Undirected,,,174,45,45,1
7606920,43041234,Undirected,,,149,21,21,1
7607686,58913717,Undirected,,,180,29,29,1
7610362,77408143,Undirected,,,220,42,42,1
7630538,26046219,Undirected,,,140,11,11,1
7633069,917276,Undirected,,,107,20,20,1
7633095,785528,Undirected,,,200,31,31,1
7633439,27524016,Undirected,,,167,0,0,1
7636960,18496526,Undirected,,,148,21,21,1
7646926,32134204,Undirected,,,160,21,21,1
7655969,2908424,Undirected,,,216,46,46,1
7657280,48457718,Undirected,,,171,6,6,1
7658767,55668790,Undirected,,,181,25,25,1
7659898,28338666,Undirected,,,175,40,40,1
7666225,73759290,Undirected,,,179,42,42,1
7671242,10972165,Undirected,,,213,35,35,1
7673611,73181020,Undirected,,,185,12,12,1
7675303,30406198,Undirected,,,129,49,49,1
7679371,22470762,Undirected,,,121,11,11,1
7681943,29390305,Undirected,,,194,45,45,1
7684015,22541364,Undirected,,,159,41,41,1
7688734,8912631,Undirected,,,149,21,21,1
7696333,48133227,Undirected,,,151,20,20,1
7713042,12570576,Undirected,,,195,37,37,1
7714218,28205670,Undirected,,,182,33,33,1
7726677,30406198,Undirected,,,140,49,49,1
7730883,30341292,Undirected,,,161,20,20,1
7740558,33104546,Undirected,,,215,11,11,1
7745342,28098774,Undirected,,,163,49,49,1
7748781,51461296,Undirected,,,166,10,10,1
7751766,40367210,Undirected,,,169,19,19,1
7756124,14608229,Undirected,,,170,24,24,1
7758023,48003390,Undirected,,,141,39,39,1
7767762,48133227,Undirected,,,203,20,20,1
7774173,31175973,Undirected,,,138,38,38,1
7775900,48133227,Undirected,,,182,20,20,1
7776583,12873241,Undirected,,,160,35,35,1
7781694,49871556,Undirected,,,143,48,48,1
7784058,36137742,Undirected,,,140,35,35,1
7801917,10306166,Undirected,,,195,47,47,1
7806445,28338666,Undirected,,,198,40,40,1
7815846,58581410,Undirected,,,190,5,5,1
7817733,67663330,Undirected,,,165,31,31,1
7823042,49145455,Undirected,,,118,22,22,1
7828225,49871556,Undirected,,,151,48,48,1
7829265,50396974,Undirected,,,167,7,7,1
7833818,16917187,Undirected,,,178,37,37,1
7835869,33058342,Undirected,,,167,48,48,1
7835880,3329878,Undirected,,,232,30,30,1
7847840,74480099,Undirected,,,147,51,51,1
7850217,2877940,Undirected,,,141,32,32,1
7850272,64283798,Undirected,,,155,40,40,1
7854669,5863451,Undirected,,,137,20,20,1
7859027,22541364,Undirected,,,218,41,41,1
7859154,59537950,Undirected,,,152,26,26,1
7870514,14361586,Undirected,,,142,10,10,1
7876179,62350431,Undirected,,,193,17,17,1
7879515,29390305,Undirected,,,153,45,45,1
7880231,25511634,Undirected,,,134,25,25,1
7880588,69692992,Undirected,,,180,25,25,1
7881605,36070342,Undirected,,,184,48,48,1
7883226,69557469,Undirected,,,146,35,35,1
7886505,40955878,Undirected,,,183,32,32,1
7886789,34601057,Undirected,,,216,22,22,1
7887229,49932328,Undirected,,,217,3,3,1
7887900,53409491,Undirected,,,192,31,31,1
7889094,21687833,Undirected,,,165,19,19,1
7889234,34009202,Undirected,,,164,11,11,1
7890543,56851455,Undirected,,,158,50,50,1
7894976,65993866,Undirected,,,146,9,9,1
7897410,21778527,Undirected,,,212,35,35,1
7904882,57919722,Undirected,,,189,29,29,1
7905867,75581903,Undirected,,,190,47,47,1
7911539,6181056,Undirected,,,187,7,7,1
7916918,29390305,Undirected,,,220,45,45,1
7919356,30628553,Undirected,,,167,2,2,1
7920168,48133227,Undirected,,,155,20,20,1
7922391,56851455,Undirected,,,219,50,50,1
7923226,20804725,Undirected,,,204,41,41,1
7926891,3962162,Undirected,,,118,20,20,1
7930663,61552366,Undirected,,,218,41,41,1
7932027,13442546,Undirected,,,194,16,16,1
7932610,77359055,Undirected,,,145,11,11,1
7935411,59788546,Undirected,,,146,46,46,1
7942057,16607268,Undirected,,,178,41,41,1
7944067,68113736,Undirected,,,166,36,36,1
7948944,31156302,Undirected,,,164,46,46,1
7954932,48133227,Undirected,,,145,20,20,1
7955372,34694063,Undirected,,,149,16,16,1
7960123,68155179,Undirected,,,195,10,10,1
7965472,19718901,Undirected,,,141,37,37,1
7972733,72794469,Undirected,,,210,19,19,1
7974587,69219836,Undirected,,,154,18,18,1
7977012,48133227,Undirected,,,116,20,20,1
7982373,8126264,Undirected,,,191,27,27,1
7984910,72804142,Undirected,,,235,44,44,1
7988831,71659313,Undirected,,,138,42,42,1
7989721,48133227,Undirected,,,124,20,20,1
7992615,76511598,Undirected,,,184,29,29,1
7995846,61516643,Undirected,,,135,14,14,1
7997574,24578927,Undirected,,,228,32,32,1
8002620,52802011,Undirected,,,128,40,40,1
8004198,7157166,Undirected,,,124,49,49,1
8006780,48133227,Undirected,,,134,20,20,1
8008789,47109766,Undirected,,,185,22,22,1
8011508,72794469,Undirected,,,197,19,19,1
8017968,74407980,Undirected,,,135,20,20,1
8022937,29390305,Undirected,,,150,45,45,1
8030878,18144814,Undirected,,,170,23,23,1
8040176,77355884,Undirected,,,204,47,47,1
8042396,59202541,Undirected,,,191,11,11,1
8051764,40460067,Undirected,,,226,22,22,1
8051771,53898105,Undirected,,,156,16,16,1
8052483,43969366,Undirected,,,211,47,47,1
8057446,52885779,Undirected,,,137,11,11,1
8062973,48140569,Undirected,,,207,50,50,1
8065017,55668790,Undirected,,,176,25,25,1
8069084,10972165,Undirected,,,202,35,35,1
8070668,9517203,Undirected,,,136,45,45,1
8076967,54968105,Undirected,,,197,18,18,1
8078299,48133227,Undirected,,,167,20,20,1
8078825,60087801,Undirected,,,169,14,14,1
8092055,25066103,Undirected,,,176,33,33,1
8111945,35506982,Undirected,,,142,15,15,1
8113325,35115089,Undirected,,,160,23,23,1
8114645,67528926,Undirected,,,203,37,37,1
8115849,31612136,Undirected,,,150,43,43,1
8119236,9366669,Undirected,,,180,18,18,1
8123248,49739247,Undirected,,,130,46,46,1
8136873,59788546,Undirected,,,173,46,46,1
8139532,24230582,Undirected,,,204,6,6,1
8141615,74480099,Undirected,,,246,51,51,1
8143989,48133227,Undirected,,,133,20,20,1
8148703,78376754,Undirected,,,213,39,39,1
8150298,34791697,Undirected,,,174,36,36,1
8150634,55668790,Undirected,,,213,25,25,1
8150763,29515907,Undirected,,,144,36,36,1
8152468,36137742,Undirected,,,128,35,35,1
8158359,69238402,Undirected,,,148,18,18,1
8162063,30021045,Undirected,,,193,30,30,1
8171958,69088540,Undirected,,,191,31,31,1
8173432,59788546,Undirected,,,145,46,46,1
8173682,77364494,Undirected,,,154,25,25,1
8180566,48133227,Undirected,,,122,20,20,1
8184767,48133227,Undirected,,,133,20,20,1
8187177,44266296,Undirected,,,149,37,37,1
8187279,18705892,Undirected,,,140,33,33,1
8193603,40892309,Undirected,,,161,30,30,1
8194549,47000139,Undirected,,,161,16,16,1
8198703,70283150,Undirected,,,187,43,43,1
8206836,48133227,Undirected,,,148,20,20,1
8217248,34990367,Undirected,,,190,28,28,1
8218836,61963078,Undirected,,,199,11,11,1
8220367,1275492,Undirected,,,151,35,35,1
8221441,59077631,Undirected,,,203,12,12,1
8223317,69238402,Undirected,,,157,18,18,1
8225374,48044293,Undirected,,,170,24,24,1
8233150,25511634,Undirected,,,180,25,25,1
8236834,77422722,Undirected,,,150,42,42,1
8237884,22470762,Undirected,,,233,11,11,1
8243588,29390305,Undirected,,,196,45,45,1
8244974,63756195,Undirected,,,167,52,52,1
8245250,6747071,Undirected,,,137,32,32,1
8247472,9894209,Undirected,,,202,47,47,1
8253004,20213596,Undirected,,,167,22,22,1
8257796,70283150,Undirected,,,151,43,43,1
8260445,29390305,Undirected,,,172,45,45,1
8260740,70820216,Undirected,,,222,32,32,1
8276672,10972165,Undirected,,,233,35,35,1
8279304,64908673,Undirected,,,195,42,42,1
8283947,49871556,Undirected,,,170,48,48,1
8287361,883720,Undirected,,,175,25,25,1
8287992,883720,Undirected,,,157,25,25,1
8290898,16962372,Undirected,,,146,47,47,1
8291961,29767951,Undirected,,,195,11,11,1
8297465,73019487,Undirected,,,211,21,21,1
8300278,7984910,Undirected,,,199,44,44,1
8306649,12570576,Undirected,,,219,37,37,1
8306678,35506982,Undirected,,,170,15,15,1
8309013,22826,Undirected,,,199,24,24,1
8309923,9894209,Undirected,,,202,47,47,1
8314212,18144814,Undirected,,,197,23,23,1
8315138,25326280,Undirected,,,205,47,47,1
8317688,48133227,Undirected,,,121,20,20,1
8317784,73822394,Undirected,,,123,38,38,1
8318150,48133227,Undirected,,,134,20,20,1
8324164,33760433,Undirected,,,152,34,34,1
8326870,1659224,Undirected,,,156,22,22,1
8327970,929035,Undirected,,,168,19,19,1
8335978,76955807,Undirected,,,129,20,20,1
8338968,19023572,Undirected,,,175,22,22,1
8344142,45415757,Undirected,,,187,19,19,1
8345455,77364494,Undirected,,,176,25,25,1
8345551,42761827,Undirected,,,137,15,15,1
8345581,29748364,Undirected,,,123,20,20,1
8347094,74480099,Undirected,,,228,51,51,1
8350420,64159298,Undirected,,,154,38,38,1
8354176,75169488,Undirected,,,139,23,23,1
8356636,8237884,Undirected,,,194,11,11,1
8364494,57195786,Undirected,,,195,37,37,1
8365583,48133227,Undirected,,,140,20,20,1
8368270,57170060,Undirected,,,170,19,19,1
8368627,57195786,Undirected,,,205,37,37,1
8371687,53795076,Undirected,,,201,34,34,1
8378553,32239271,Undirected,,,143,30,30,1
8385590,38696393,Undirected,,,117,32,32,1
8394154,6181056,Undirected,,,184,7,7,1
8402441,54966195,Undirected,,,195,41,41,1
8407007,40290729,Undirected,,,141,30,30,1
8411342,48133227,Undirected,,,135,20,20,1
8413771,32275951,Undirected,,,211,37,37,1
8421846,28567967,Undirected,,,218,22,22,1
8424221,34387544,Undirected,,,174,41,41,1
8426028,49871556,Undirected,,,184,48,48,1
8426252,50951023,Undirected,,,151,3,3,1
8426368,16758360,Undirected,,,193,22,22,1
8433738,48133227,Undirected,,,128,20,20,1
8438108,77487307,Undirected,,,187,36,36,1
8442886,50951023,Undirected,,,184,3,3,1
8448139,15003364,Undirected,,,180,21,21,1
8454142,59788546,Undirected,,,185,46,46,1
8467590,7157166,Undirected,,,157,49,49,1
8473096,10972165,Undirected,,,193,35,35,1
8474735,48263028,Undirected,,,138,31,31,1
8476412,49871556,Undirected,,,125,48,48,1
8476506,38696393,Undirected,,,179,32,32,1
8480445,51050508,Undirected,,,184,22,22,1
8484312,57276561,Undirected,,,181,49,49,1
8485369,30145555,Undirected,,,137,34,34,1
8486426,35946224,Undirected,,,162,48,48,1
8488103,72556069,Undirected,,,161,39,39,1
8492046,31698403,Undirected,,,126,22,22,1
8492366,22541364,Undirected,,,200,41,41,1
8494946,37205933,Undirected,,,172,30,30,1
8500694,12174894,Undirected,,,176,9,9,1
8500949,29390305,Undirected,,,171,45,45,1
8511545,71396264,Undirected,,,210,47,47,1
8512729,55668790,Undirected,,,160,25,25,1
8513685,19164249,Undirected,,,170,41,41,1
8522147,28567967,Undirected,,,184,22,22,1
8523412,9885301,Undirected,,,180,32,32,1
8532539,8237884,Undirected,,,206,11,11,1
8535410,34963278,Undirected,,,148,34,34,1
8539061,53795076,Undirected,,,190,34,34,1
8541115,46720207,Undirected,,,139,47,47,1
8547449,46004455,Undirected,,,156,36,36,1
8551448,11632002,Undirected,,,170,6,6,1
8557124,9511577,Undirected,,,197,19,19,1
8564851,8612957,Undirected,,,136,35,35,1
8572302,43154896,Undirected,,,208,4,4,1
8578720,64159298,Undirected,,,134,38,38,1
8583152,31490019,Undirected,,,152,5,5,1
8584248,24215550,Undirected,,,168,35,35,1
8587318,24817446,Undirected,,,153,16,16,1
8591021,76511598,Undirected,,,136,29,29,1
8591709,5806740,Undirected,,,174,46,46,1
8594268,37205933,Undirected,,,127,30,30,1
8599156,22470762,Undirected,,,196,11,11,1
8599205,49202060,Undirected,,,147,31,31,1
8600393,48133227,Undirected,,,142,20,20,1
8611995,14055162,Undirected,,,134,22,22,1
8612957,28113352,Undirected,,,200,35,35,1
8614636,883720,Undirected,,,163,25,25,1
8616941,10649526,Undirected,,,118,29,29,1
8630239,25511634,Undirected,,,203,25,25,1
8635388,13235091,Undirected,,,185,47,47,1
8640680,40892309,Undirected,,,159,30,30,1
8648948,24215550,Undirected,,,181,35,35,1
8652051,41777397,Undirected,,,220,51,51,1
8656638,29390305,Undirected,,,142,45,45,1
8656897,45808481,Undirected,,,208,49,49,1
8661012,12570576,Undirected,,,219,37,37,1
8673392,37613988,Undirected,,,215,47,47,1
8674299,38564422,Undirected,,,228,22,22,1
8676010,69106222,Undirected,,,138,41,41,1
8678080,20642148,Undirected,,,218,32,32,1
8679619,35615747,Undirected,,,213,20,20,1
8684529,33923739,Undirected,,,136,24,24,1
8688742,46550142,Undirected,,,157,30,30,1
8699051,9885301,Undirected,,,192,32,32,1
8704326,47440110,Undirected,,,169,7,7,1
8711447,38564422,Undirected,,,125,22,22,1
8714177,31490019,Undirected,,,218,5,5,1
8719880,60716781,Undirected,,,202,18,18,1
8726991,76955807,Undirected,,,119,20,20,1
